"","nuts_label","LandCover","2017","2019","2020","2021","2023","2025","2027","2029","2030","2031","2033","2035","2037","2039","2040","2041","2043","2045","2047","2049","2050"
"1","CZ03","cropland",390.541935056382,392.406598613809,392.561332936339,392.242231004472,390.159841733171,388.465208083101,388.100480204923,388.604227864279,388.530143512061,388.265057656347,387.087312562533,385.685493233762,384.303622216632,382.959954469682,382.343304534963,381.754628558085,380.676506219959,379.81732061074,379.056928273901,378.369131026023,378.02565750811
"2","CZ03","forest",647.104114417311,644.280436209375,644.492176322881,645.367921735793,648.137545579223,649.103321969234,650.237246546733,651.174546789419,652.010894830156,652.936164120778,655.578315544295,658.187034123395,660.404462545024,662.426199661556,663.304100460448,664.108756839623,665.580530303281,666.733311053221,667.789721422264,668.816492558913,669.240036835056
"3","CZ03","grassland",173.468010493361,173.570818576615,173.069329087736,172.361751795824,171.50856117285,172.036055643721,171.470637798165,170.509284265628,169.982846577619,169.584985757063,168.681538629076,168.129643564369,167.994132395645,168.077916665243,168.221746172322,168.406830753997,168.857446329355,169.427650764537,169.856050291547,170.175187933183,170.461295590691
"4","CZ03","other",14.2307936031706,14.2307085578372,14.2306175201826,14.2305180451336,14.2302823735467,14.2301153645733,14.2300640885291,14.2300384054342,14.2300125061981,14.2299665187062,14.2298417457234,14.2297040332873,14.2295740246641,14.2294419483775,14.2293750523138,14.2293116546003,14.2291840131466,14.2290550247123,14.2289459516339,14.2288461177828,14.2287908179323
"5","CZ03","othernat",205.061919916509,204.434757075204,203.763404143443,203.029830036968,201.291881105302,200.060281043608,199.682148247448,199.492749464921,199.30175675781,198.962624125814,198.042491608921,197.026937672638,196.068195161212,195.094204742739,194.600882844466,194.133359366435,193.19207342526,192.240854239296,191.436499918298,190.700279840934,190.292473675626
"6","CZ03","urban",79.3486808928063,80.8322203920326,81.6387704519461,82.5234773193859,84.4278536450699,85.8611505139001,86.035607008383,85.7453627875954,85.7005812926694,85.7774832852955,86.1369061464382,86.4977313219729,86.7566876148691,86.9690885467345,87.0574638658838,87.1240491553707,87.2213236785628,87.309001265492,87.3891561734317,87.4674643880916,87.509202737362
"7","CZ03","water",14.2307936031706,14.2307085578372,14.2306175201826,14.2305180451336,14.2302823735467,14.2301153645733,14.2300640885291,14.2300384054342,14.2300125061981,14.2299665187062,14.2298417457234,14.2297040332873,14.2295740246641,14.2294419483775,14.2293750523138,14.2293116546003,14.2291840131466,14.2290550247123,14.2289459516339,14.2288461177828,14.2287908179323
"8","CZ04","cropland",241.247529181886,242.318590784185,242.203120301475,241.753573179502,239.867417213834,238.325212954817,237.899645773405,238.020076062168,237.757709250761,237.290602629013,235.823659353278,234.234945731348,232.597462041457,230.981128232741,230.207320028876,229.452082000927,228.019269295292,226.864705802644,225.866474872728,224.92845959937,224.479139001629
"9","CZ04","forest",440.445609114921,438.582058983524,438.597380144275,439.468906983702,442.1523960813,443.037855181798,443.650443273269,444.149486749541,444.72160583607,445.420806690377,447.64771580473,450.001428934196,452.037414169596,453.937114113859,454.788687450035,455.582531284356,457.065136565547,458.349814579244,459.419682406049,460.345554089256,460.771133396132
"10","CZ04","grassland",67.6227744771883,67.7295827560009,67.3769069514281,67.0146776813113,66.3933399894072,66.2871475242033,65.8534929012861,65.3661440068691,65.0855577362705,64.8303047640847,64.2678033508702,63.8309341889842,63.5657937683996,63.3997590765627,63.358500897006,63.3436941675199,63.3509417048579,63.4092224295632,63.4059428588928,63.3434552369378,63.3522474680303
"11","CZ04","other",3.96157178787712,3.9615573989242,3.96155185244963,3.96152994390124,3.96148143724401,3.96147039305207,3.9614734217684,3.96147629441818,3.96147648793216,3.96147538985407,3.96146156402305,3.96144399025265,3.96143428236238,3.96142609379212,3.96142303684253,3.96142083903183,3.96141699487122,3.96140963442676,3.96140585948776,3.96140619307304,3.96140566476894
"12","CZ04","othernat",141.504429135409,140.998485621744,140.803460810539,140.03311372352,138.327525733203,137.93919027733,138.045685819521,138.146693764215,138.153498091532,138.114887530826,137.62874447975,137.010816595813,136.669468342307,136.381542307522,136.274054026973,136.196774737103,136.061606588553,135.802799075135,135.670064899298,135.681794400415,135.663218203524
"13","CZ04","urban",63.7367979269614,64.9284504688176,65.5763114995031,66.286951956283,67.8166415198878,68.9679366878675,69.1080688011022,68.8749302404903,68.838959521622,68.9007310181126,69.1894372954459,69.4792699812726,69.6872765256361,69.8578874938518,69.9288749355457,69.9823595441515,70.060495268128,70.1309222566798,70.1953066561769,70.2582076999957,70.291734013267
"14","CZ04","water",3.96157178787712,3.9615573989242,3.96155185244963,3.96152994390124,3.96148143724401,3.96147039305207,3.9614734217684,3.96147629441818,3.96147648793216,3.96147538985407,3.96146156402305,3.96144399025265,3.96143428236238,3.96142609379212,3.96142303684253,3.96142083903183,3.96141699487122,3.96140963442676,3.96140585948776,3.96140619307304,3.96140566476894
"15","DE11","cropland",386.571336937363,389.414115409619,390.13380606484,389.674165108827,387.524138709169,386.02540589738,384.796704925779,383.131169722353,382.401096811563,381.704548831253,380.465558178195,379.002052313371,377.474656253976,375.75997702604,374.889761113332,374.022354016228,372.203741966823,370.429575009549,368.887105748181,367.425814348219,366.595618072023
"16","DE11","forest",430.391400461117,423.384114287614,421.448599285152,421.254645137131,422.700339623167,422.296778986184,423.625736631502,426.097438157125,427.12560474166,427.884431358598,429.191004733705,430.956150861174,432.74961632063,434.738042859999,435.79243680369,436.865813456547,439.154381116218,441.362848483124,443.242018966579,445.017227112018,446.015311195205
"17","DE11","grassland",123.318149482302,125.795879838641,126.0363112153,125.547655578331,123.678905626968,123.769860490171,123.839244120315,123.882402829587,123.782722332871,123.634067279137,122.925451821022,121.883918825988,120.928751783819,119.990136962077,119.507244065694,119.043606985371,118.121621972115,117.298676770775,116.696745749908,116.175020833226,115.90762377065
"18","DE11","other",0.564836998351469,0.564773974500779,0.564753492956142,0.564747580640058,0.564761669724847,0.564780410209734,0.564804765085001,0.564832948707864,0.56484423471432,0.564853587864895,0.564868007889843,0.564886041780167,0.564907902263076,0.564932356185247,0.56494480246529,0.564957484278165,0.564983700288962,0.565008614612892,0.565030616597093,0.565051095580922,0.56506275870322
"19","DE11","othernat",10.3242008711807,9.79778487419576,9.62670975548224,9.57732626441707,9.69500742058628,9.85154008125524,10.0549677646915,10.2903756264103,10.3846436578814,10.4627672258824,10.5832126084907,10.7338433340029,10.9164362377891,11.1206912250487,11.2246506125732,11.3305773227873,11.5495504148755,11.7576509756428,11.9414257898124,12.1124795190229,12.2098974661209
"20","DE11","urban",154.171303950775,156.384623340369,157.531132392753,158.722778449454,161.1781509801,162.83291942403,162.459802726984,161.375013466548,161.082309686036,161.09054382884,161.611102342248,162.200328281344,162.7067892987,163.167352913905,163.36208349922,163.51379894995,163.746802828831,163.927297231124,164.008708211765,164.045421695792,164.047489678035
